441,5,すいか　いり　味付け,廃棄部位： 種皮
442,5,マカダミアナッツ　いり　味付け,
443,5,らっかせい　大粒種　乾,別名： なんきんまめ、ピーナッツ廃棄率： 殻 26 % 及び種皮 4 %食物繊維：AOAC2011.25法
444,5,らっかせい　小粒種　乾,別名： なんきんまめ、ピーナッツ廃棄率： 殻 27 % 及び種皮 3 %
445,5,ごま　ねり,(100 g：95mL、100 mL：105g)
446,5,カシューナッツ　フライ　味付け,
447,5,ごま　いり,(100 g：154mL、100 mL：65g)
448,5,ごま　むき,
449,5,ひまわり　フライ　味付け,食物繊維：AOAC2011.25法
450,5,とち　蒸し,試料： あく抜き冷凍品
451,5,（くり類）　日本ぐり　甘露煮,液汁を除いたもの
452,5,しい　生,別名： こじい廃棄部位： 殻及び渋皮
453,5,（くり類）　日本ぐり　ゆで,廃棄部位： 殻（鬼皮）及び渋皮
454,5,はす　未熟　生,廃棄部位： 殻及び薄皮
455,5,ココナッツ　ココナッツパウダー,
456,5,はす　成熟　ゆで,幼芽を除いたもの
457,5,かや　いり,廃棄率： 殻つきの場合35%
458,5,ペカン　フライ　味付け,
459,5,まつ　いり,廃棄率： 殻つきの場合 40 %
460,5,くるみ　いり,廃棄率： 殻つきの場合 55 %
461,5,ブラジルナッツ　フライ　味付け,
462,5,まつ　生,
463,5,ピスタチオ　いり　味付け,廃棄部位： 殻
464,5,アーモンド　乾,
465,5,アーモンド　いり　無塩,
466,5,らっかせい　小粒種　いり,別名： なんきんまめ、ピーナッツ廃棄率： 殻 27 % 及び種皮 3 %
467,5,ぎんなん　生,廃棄部位： 殻及び薄皮
468,5,（ひし類）　ひし　生,廃棄部位： 果皮
469,6,（にんじん類）　にんじん　根　皮なし　カット　常法洗浄,硝酸イオン： Tr食物繊維：AOAC2011.25法
470,6,（にんじん類）　にんじん　根　皮なし　カット　次亜塩素酸洗浄,硝酸イオン： Tr食物繊維：AOAC2011.25法
471,6,（キャベツ類）　キャベツ　結球葉　カット　次亜塩素酸洗浄,別名： かんらん、たまな硝酸イオン： Tr食物繊維：AOAC2011.25法
472,6,（キャベツ類）　キャベツ　結球葉　カット　常法洗浄,別名： かんらん、たまな硝酸イオン： Tr食物繊維：AOAC2011.25法
473,6,（キャベツ類）　キャベツ　結球葉　生,別名： かんらん、たまな廃棄部位： しん硝酸イオン： 0.1 g食物繊維：AOAC2011.25法
474,6,（ししとう類）　万願寺とうがらし　果実　生,廃棄部位： へた硝酸イオン： 0g食物繊維：AOAC2011.25法
475,6,（かぼちゃ類）　西洋かぼちゃ　果実　ゆで,別名： くりかぼちゃわた、種子及び両端を除いたもの 硝酸イオン： 0 g
476,6,（かぼちゃ類）　日本かぼちゃ　果実　生,別名： とうなす、ぼうぶら、なんきん廃棄部位： わた、種子及び両端硝酸イオン： Tr
477,6,いんげんまめ　さやいんげん　若ざや　ゆで,別名： さいとう（菜豆）、さんどまめすじ及び両端を除いたもの硝酸イオン： Tr食物繊維：AOAC2011.25法
478,6,いんげんまめ　さやいんげん　若ざや　生,別名： さいとう（菜豆）、さんどまめ廃棄部位： すじ及び両端硝酸イオン： Tr
479,6,（かぼちゃ類）　西洋かぼちゃ　果実　生,別名： くりかぼちゃ廃棄部位： わた、種子及び両端硝酸イオン： Tr
480,6,（かぼちゃ類）　日本かぼちゃ　果実　ゆで,別名： とうなす、ぼうぶら、なんきんわた､種子及び両端を除いたもの硝酸イオン： (Tr)食物繊維：AOAC2011.25法
481,6,オクラ　果実　ゆで,廃棄部位： へた硝酸イオン： 0 g食物繊維：AOAC2011.25法
482,6,オクラ　果実　生,廃棄部位： へた硝酸イオン： Tr
483,6,（だいこん類）　だいこん　根　皮なし　生,廃棄部位： 根端、葉柄基部及び皮硝酸イオン： 0.2 g
484,6,（だいこん類）　だいこん　根　皮つき　生,廃棄部位： 根端及び葉柄基部硝酸イオン： 0.1 g
485,6,（だいこん類）　だいこん　根　皮なし　ゆで,根端、葉柄基部及び皮を除いたもの硝酸イオン： 0.1 g
486,6,チンゲンサイ　葉　生,廃棄部位： しん硝酸イオン： 0.5 g
487,6,（にんじん類）　にんじん　根　皮なし　ゆで,根端、葉柄基部及び皮を除いたもの硝酸イオン： 0 g
488,6,（トマト類）　赤色トマト　果実　生,廃棄部位： へた硝酸イオン： 0 g
489,6,（しょうが類）　しょうが　根茎　皮なし　生,別名：ひねしょうが廃棄部位： 皮硝酸イオン： 0.1 g
490,6,（みょうが類）　みょうが　花穂　生,別名： 花みょうが、みょうがの子廃棄部位： 花茎
491,6,のざわな　葉　生,廃棄部位： 株元硝酸イオン： 0.4 g
492,6,（だいこん類）　漬物　いぶりがっこ,硝酸イオン：0.2ｇ食物繊維：AOAC2011.25法
493,6,（にんじん類）　島にんじん　根　皮なし　生,廃棄部位： 根端、葉柄基部及び皮硝酸イオン： Tr食物繊維：AOAC2011.25法
494,6,（らっきょう類）　らっきょう　りん茎　生,別名： おおにら、さとにら廃棄部位： 根、膜状りん片及び両端
495,6,きゅうり　漬物　ぬかみそ漬,廃棄部位： 両端水洗いし、水切りしたもの硝酸イオン： Tr
496,6,ひろしまな　葉　生,別名： ひらぐきな、ひらぐき廃棄部位： 株元硝酸イオン： 0.3 g
497,6,こまつな　葉　生,廃棄部位： 株元硝酸イオン： 0.5 g
498,6,パクチョイ　葉　生,別名： パイゲンサイ廃棄部位： 株元硝酸イオン： 0.4 g
499,6,（もやし類）　アルファルファもやし　生,別名： 糸もやし硝酸イオン： Tr
500,6,（にら類）　にら　葉　生,廃棄部位： 株元硝酸イオン： 0.3 g
501,6,（ごぼう類）　ごぼう　根　生,廃棄部位： 皮、葉柄基部及び先端硝酸イオン： 0.1 g
502,6,れんこん　根茎　生,廃棄部位： 節部及び皮硝酸イオン： 0 g
503,6,（ねぎ類）　葉ねぎ　葉　生,別名： 青ねぎ廃棄部位： 株元硝酸イオン： 0.1 g
504,6,うるい　葉　生,別名： ウリッパ、アマナ、ギンボ等廃棄部位： 株元硝酸イオン： 0 g
505,6,（だいこん類）　漬物　みそ漬,硝酸イオン：Tr
506,6,（もやし類）　ブラックマッペもやし　生,廃棄部位： 種皮及び損傷部硝酸イオン：0g
507,6,はくさい　漬物　キムチ,硝酸イオン： 0.2 g
508,6,（もやし類）　ブラックマッペもやし　油いため,種皮及び損傷部を除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0 g
509,6,じゅうろくささげ　若ざや　生,別名： 長ささげ、三尺ささげ廃棄部位： へた　硝酸イオン： Tr
510,6,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍　ゆで,穂軸を除いた実（尖帽を除いた種子）のみ硝酸イオン： 0 g食物繊維：AOAC2011.25法
511,6,じゅうろくささげ　若ざや　ゆで,別名： 長ささげ、三尺ささげへたを除いたもの硝酸イオン： Tr
512,6,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍　油いため,穂軸を除いた実（尖帽を除いた種子）のみ植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0 g食物繊維：AOAC2011.25法
513,6,（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍,穂軸を除いた実（尖帽を除いた種子）のみ硝酸イオン： 0 g食物繊維：AOAC2011.25法
514,6,（その他）　ミックスベジタブル　冷凍　ゆで,配合割合： グリンピース冷凍ゆで28、スイートコーン冷凍ゆで39、にんじん冷凍ゆで33硝酸イオン： 0 g食物繊維：AOAC2011.25法
515,6,（ごぼう類）　堀川ごぼう　根　生,廃棄部位： 葉，葉柄基部，ひげ根(細い根)硝酸イオン： 0.4g食物繊維：AOAC2011.25法
516,6,（その他）　ミックスベジタブル　冷凍　油いため,配合割合： グリンピース冷凍油いため29、スイートコーン冷凍油いため39、にんじん冷凍油いため32植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0 g食物繊維：AOAC2011.25法
517,6,はなっこりー　生,硝酸イオン： Tr食物繊維：AOAC2011.25
518,6,たけのこ　若茎　生,廃棄部位： 竹皮及び基部廃棄率： はちく、まだけ等の小型の場合 60 %硝酸イオン： Tr
519,6,ゆりね　りん茎　生,廃棄部位： 根、根盤部及び損傷部硝酸イオン： 0 g
520,6,しそ　葉　生,別名 ： 大葉試料： 青じそ廃棄率： 小枝つきの場合40 %硝酸イオン： 0.1 g
521,6,ブロッコリー　花序　ゆで,茎葉を除いたもの硝酸イオン：Tr
522,6,たらのめ　若芽　生,廃棄部位： 木質部及びりん片硝酸イオン： 0 g
523,6,（なばな類）　和種なばな　花らい・茎　生,別名： なのはな、しんつみな、かぶれな硝酸イオン： Tr
524,6,しろうり　漬物　奈良漬,別名： あさうり、つけうり硝酸イオン： Tr
525,6,モロヘイヤ　茎葉　生,廃棄率： 木質茎つきの場合25%硝酸イオン： 0.2 g
526,6,（えんどう類）　グリンピース　冷凍,別名： みえんどう硝酸イオン： 0 g食物繊維：AOAC2011.25法
527,6,（えんどう類）　グリンピース　冷凍　ゆで,別名： みえんどう硝酸イオン： 0 g食物繊維：AOAC2011.25法
528,6,くわい　塊茎　生,廃棄部位： 皮及び芽
529,6,（えんどう類）　グリンピース　冷凍　油いため,別名： みえんどう植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0 g食物繊維：AOAC2011.25法
530,6,（にんにく類）　にんにく　りん茎　生,廃棄部位： 茎、りん皮及び根盤部硝酸イオン： 0 g
531,6,（えんどう類）　グリンピース　生,別名： みえんどうさやを除いたもの（さやつきの場合　廃棄率：55%）硝酸イオン： 0 g
532,6,えだまめ　生,廃棄部位： さや廃棄率： 茎つきの場合60 %硝酸イオン： 0 g
533,6,つるにんじん　根　生,硝酸イオン： 0 g食物繊維：AOAC2011.25法
534,6,（たまねぎ類）　たまねぎ　りん茎　生,廃棄部位： 皮（保護葉）、底盤部及び頭部硝酸イオン：0ｇ
535,6,（みつば類）　切りみつば　葉　生,軟白栽培品硝酸イオン： Tr
536,6,きゅうり　果実　生,廃棄部位： 両端硝酸イオン： Tr
537,6,らっかせい　未熟豆　生,別名： なんきんまめ、ピーナッツ廃棄部位： さや硝酸イオン： 0 g
538,6,（その他）　ミックスベジタブル　冷凍,配合割合： グリンピース冷凍29、スイートコーン冷凍37、 にんじん冷凍34硝酸イオン： 0 g食物繊維：AOAC2011.25法
539,6,ほうれんそう　葉　冷凍　油いため,植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0.2 g
540,6,クレソン　茎葉　生,別名： オランダがらし、オランダみずがらし廃棄部位： 株元硝酸イオン： 0.1 g
541,6,みずな　葉　生,別名： きょうな、せんすじきょうな廃棄部位： 株元硝酸イオン： 0.2 g
542,6,かんぴょう　甘煮,硝酸イオン： 0 g
543,6,しゅんぎく　葉　生,別名： きくな廃棄部位： 基部 廃棄率： 根つきの場合 15 %硝酸イオン： 0.3 g
544,6,ブロッコリー　花序　生,廃棄部位： 茎葉硝酸イオン：Ｔｒ
545,6,ブロッコリー　花序　電子レンジ調理,茎葉を除いたもの硝酸イオン：Tr
546,6,かんぴょう　乾,硝酸イオン： 0.5 g
547,6,（だいこん類）　切干しだいこん　乾,硝酸イオン： 2.9 g
548,6,えだまめ　冷凍,廃棄部位： さや硝酸イオン： 0 g
549,6,（しょうが類）　しょうが　漬物　甘酢漬,別名： ガリ原材料：新しょうが液汁を除いたもの硝酸イオン： 0g
550,6,ほうれんそう　葉　通年平均　生,廃棄部位： 株元硝酸イオン： 0.2 g
551,6,ほうれんそう　葉　夏採り　生,廃棄部位： 株元硝酸イオン： 0.2 g
552,6,ほうれんそう　葉　冬採り　生,廃棄部位： 株元硝酸イオン： 0.2 g
553,6,かぶ　葉　生,別名： かぶら、すずな廃棄部位： 葉柄基部硝酸イオン： Tr
554,6,ほうれんそう　葉　通年平均　ゆで,廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.2 g
555,6,ほうれんそう　葉　夏採り　ゆで,廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.2 g
556,6,ほうれんそう　葉　冬採り　ゆで,廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.2 g
557,6,（だいこん類）　漬物　福神漬,原材料： だいこん、なす、なたまめ、れんこん、しょうが等市販品の調味液を除去したもの
558,6,ブロッコリー　花序　油いため,茎葉を除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン：Tr
559,6,パセリ　葉　生,別名： オランダぜり廃棄部位： 茎硝酸イオン： 0.2 g
560,6,（ししとう類）　ししとう　果実　油いため,別名： ししとうがらしへたを除いたもの植物油（調合油）硝酸イオン： 0 g
561,6,（ししとう類）　ししとう　果実　生,別名： ししとうがらし廃棄部位： へた硝酸イオン：0g
562,6,ケール　葉　生,別名： 葉キャベツ、はごろもかんらん廃棄部位： 葉柄基部硝酸イオン： 0.2 g
563,6,（もやし類）　だいずもやし　油いため,種皮及び損傷部を除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0 g
564,6,ブロッコリー　花序　焼き,茎葉を除いたもの硝酸イオン：Tr
565,6,（もやし類）　だいずもやし　生,廃棄部位： 種皮及び損傷部硝酸イオン： 0 g
566,6,わさび　根茎　生,廃棄部位： 側根基部及び葉柄硝酸イオン： 0.1 g
567,6,（トマト類）　ドライトマト,硝酸イオン： 0 g
568,6,（ふき類）　ふき　葉柄　ゆで,葉及び葉柄基部を除いたものゆでた後水冷し、水切りしたもの廃棄部位： 表皮硝酸イオン： Tr
569,6,きゅうり　漬物　ピクルス　スイート型,酢漬けしたもの硝酸イオン： (Tr)
570,6,つわぶき　葉柄　ゆで,ゆでた後水冷し、水切りしたもの硝酸イオン： Tr
571,6,つわぶき　葉柄　生,表皮を除いたもの硝酸イオン： Tr
572,6,（だいこん類）　だいこん　根　皮つき　ゆで,根端及び葉柄基部を除いたもの硝酸イオン： 0.2 g
573,6,ずいき　生ずいき　ゆで,株元及び表皮を除いたものゆでた後水冷し、手搾りしたもの硝酸イオン： 0 g
574,6,（みょうが類）　みょうがたけ　茎葉　生,別名： 花みょうが、みょうがの子硝酸イオン： 0.1 g
575,6,じゅんさい　若葉　水煮びん詰,液汁を除いたもの
576,6,ルバーブ　葉柄　ゆで,別名： しょくようだいおう表皮及び両端を除いたもの硝酸イオン： 0.1 g
577,6,ずいき　生ずいき　生,廃棄部位： 株元及び表皮硝酸イオン： Tr
578,6,ずいき　干しずいき　ゆで,別名： いもがらゆでた後水冷し、手搾りしたもの硝酸イオン： Tr
579,6,（しょうが類）　葉しょうが　根茎　生,別名： 盆しょうが、はじかみ廃棄部位： 葉及び茎硝酸イオン： 0.2 g
580,6,（にんじん類）　にんじん　根　皮つき　ゆで,根端及び葉柄基部を除いたもの硝酸イオン： 0 g
581,6,すぐきな　根　生,別名： かもな廃棄部位： 根端及び葉柄基部硝酸イオン： 0.2 g
582,6,かぶ　根　皮なし　ゆで,別名： かぶら、すずな根端、葉柄基部及び皮を除いたもの硝酸イオン： 0.1 g
583,6,（トマト類）　加工品　ミックスジュース　食塩添加,原材料： トマト、にんじん、セロリ等(100 g：97mL、100 mL：103g)
584,6,（トマト類）　加工品　ミックスジュース　食塩無添加,原材料： トマト、にんじん、セロリ等(100 g：97mL、100 mL：103g)
585,6,とうがん　果実　ゆで,別名： かもうり果皮、わた及びへたを除いたもの
586,6,（うど類）　うど　茎　水さらし,軟白栽培品株元､葉及び表皮を除いたもの硝酸イオン： Tr
587,6,はやとうり　果実　白色種　塩漬,別名： せんなりうり水洗いし、水切りしたもの硝酸イオン： Tr
588,6,（にんじん類）　にんじん　ジュース　缶詰,硝酸イオン： (Tr)
589,6,（たまねぎ類）　たまねぎ　りん茎　水さらし,皮（保護葉）、底盤部及び頭部を除いたもの硝酸イオン： Tr
590,6,はやとうり　果実　白色種　生,別名： せんなりうり廃棄部位： 種子硝酸イオン： Tr
591,6,はやとうり　果実　緑色種　生,別名： せんなりうり廃棄部位： 種子硝酸イオン： Tr
592,6,（にんじん類）　にんじん　根　皮つき　生,廃棄部位： 根端及び葉柄基部硝酸イオン： 0 g
593,6,（にんじん類）　ミニキャロット　根　生,廃棄部位： 根端及び葉柄基部硝酸イオン： Tr
594,6,かんぴょう　ゆで,硝酸イオン： 0.1 g
595,6,ルバーブ　葉柄　生,別名： しょくようだいおう廃棄部位： 表皮及び両端硝酸イオン： 0.2 g
596,6,（かぼちゃ類）　そうめんかぼちゃ　果実　生,別名： ぺぽかぼちゃ、きんしうり、そうめんうり、いとかぼちゃ廃棄部位： わた、種子、皮及び両端硝酸イオン： 0.1 g
597,6,かぶ　根　皮つき　ゆで,別名： かぶら、すずな根端及び葉柄基部を除いたもの硝酸イオン： 0.1 g
598,6,かぶ　根　皮つき　生,別名： かぶら、すずな廃棄部位： 根端及び葉柄基部廃棄率： 葉つきの場合 35%硝酸イオン： 0.1 g
599,6,つるむらさき　茎葉　生,硝酸イオン： 0.3 g
600,6,（ピーマン類）　黄ピーマン　果実　油いため,別名： パプリカ、キングベルへた、しん及び種子を除いたもの植物油（調合油）： 4.1 g調理による脂質の増減：第1章表14参照硝酸イオン： (0) g
601,6,かぶ　漬物　塩漬　根　皮なし,別名： かぶら、すずな水洗いし、手搾りしたもの硝酸イオン： 0.2 g
602,6,チンゲンサイ　葉　油いため,しんを除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0.5 g
603,6,へちま　果実　生,別名： いとうり、ナーベーラー 、 ナビャーラ 、 ナベーラ、ナーベナ廃棄部位： 両端及び皮硝酸イオン： Tr
604,6,はつかだいこん　根　生,別名： ラディッシュ試料： 赤色球形種廃棄部位： 根端、葉及び葉柄基部硝酸イオン： 0.3 g
605,6,（レタス類）　レタス　水耕栽培　結球葉　生,別名： たまちしゃ廃棄部位： 株元硝酸イオン： 0.2 g
606,6,（ピーマン類）　黄ピーマン　果実　生,別名： パプリカ、キングベル廃棄部位： へた、しん及び種子硝酸イオン： 0 g
607,6,（たまねぎ類）　赤たまねぎ　りん茎　生,別名： レッドオニオン、紫たまねぎ廃棄部位： 皮（保護葉）、底盤部及び頭部硝酸イオン： Tr
608,6,（トマト類）　加工品　ホール　食塩無添加,別名： トマト水煮缶詰液汁を除いたもの硝酸イオン： (0) g
609,6,（たいさい類）　たいさい　葉　生,別名： しゃくしな硝酸イオン： 0.6 g
610,6,つるむらさき　茎葉　ゆで,ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.3 g
611,6,（みつば類）　糸みつば　葉　生,別名： あおみつば廃棄部位： 株元硝酸イオン： 0.3 g
612,6,（だいこん類）　切干しだいこん　ゆで,水もどし後、ゆでた後湯切りしたもの硝酸イオン： Tr
613,6,（みつば類）　切りみつば　葉　ゆで,軟白栽培品ゆでた後水冷し、手搾りしたもの硝酸イオン： 0 g
614,6,チンゲンサイ　葉　ゆで,廃棄部位： しんゆでた後水冷し、手搾りしたもの硝酸イオン： 0.5 g
615,6,はくさい　結球葉　ゆで,廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.2 g
616,6,（にんじん類）　にんじん　根　皮なし　油いため,根端、葉柄基部及び皮を除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0 g
617,6,キンサイ　茎葉　生,別名： 中国セロリ、スープセロリ、リーフセロリ廃棄部位： 株元硝酸イオン： 0.3 g
618,6,（にんじん類）　葉にんじん　葉　生,試料： 水耕栽培品別名： にんじんな廃棄部位： 株元硝酸イオン： 0.4 g
619,6,キンサイ　茎葉　ゆで,別名： 中国セロリ、スープセロリ、リーフセロリ株元を除いたもの硝酸イオン： 0.4 g
620,6,（みつば類）　糸みつば　葉　ゆで,別名： あおみつば株元を除いたものゆでた後水冷し、手搾りしたもの硝酸イオン： 0.3 g
621,6,みぶな　葉　生,別名： きょうな廃棄部位： 根硝酸イオン： 0.5 g
622,6,（うど類）　やまうど　茎　生,廃棄部位： 株元、葉及び表皮硝酸イオン： Tr
623,6,トレビス　葉　生,別名： トレビッツ、あかめチコリ、レッドチコリ廃棄部位： しん硝酸イオン： Tr
624,6,ぜんまい　生ぜんまい　若芽　ゆで,株元及び裸葉を除いたものゆでた後水冷し、水切りしたもの硝酸イオン： 0 g
625,6,（なす類）　べいなす　果実　生,別名： 洋なす廃棄部位： へた及び果皮硝酸イオン： Tr
626,6,タアサイ　葉　ゆで,別名： ひさごな、ゆきな、タァサイ、ターサイ、ターツァイ、きさらぎな廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.5 g
627,6,のざわな　漬物　塩漬,廃棄部位： 株元水洗いし、手搾りしたもの硝酸イオン： 0.4 g
628,6,ひろしまな　塩漬,別名： ひらぐきな、ひらぐき廃棄部位： 株元市販品の液汁を除いたものビタミンC： 酸化防止用として添加品あり硝酸イオン： 0.1 g
629,6,おかひじき　茎葉　ゆで,別名： みるな茎基部を除いたもの硝酸イオン： 0.4 g
630,6,（レタス類）　サニーレタス　葉　生,別名： あかちりめんちしゃ廃棄部位： 株元硝酸イオン： 0.2 g
631,6,（レタス類）　サンチュ　葉　生,別名： かきちしゃ株元を除いたもの （株元つきの場合、廃棄率：9 %）硝酸イオン： 0.4 g
632,6,（レタス類）　コスレタス　葉　生,別名： ロメインレタス、たちちしゃ、たちレタス廃棄部位： 株元硝酸イオン： 0.1 g
633,6,エンダイブ　葉　生,別名： きくちしゃ、にがちしゃ、シコレ廃棄部位： 株元硝酸イオン： 0.2 g
634,6,れんこん　根茎　ゆで,節部及び皮を除いたもの硝酸イオン： 0 g
635,6,（だいこん類）　漬物　ぬかみそ漬,根、皮つき水洗いし、水切りしたもの
636,6,リーキ　りん茎葉　ゆで,別名： 西洋ねぎ、ポロねぎ株元及び緑葉部を除いたもの硝酸イオン： Tr
637,6,（ねぎ類）　根深ねぎ　葉　軟白　ゆで,別名： 長ねぎ株元及び緑葉部を除いたもの硝酸イオン： Tr
638,6,まこも　茎　生,別名： まこもたけ廃棄部位： 葉鞘及び基部硝酸イオン： Tr
639,6,ながさきはくさい　葉　生,別名： とうな、とうじんな、ちりめんはくさい廃棄部位： 株元硝酸イオン： 0.3 g
640,6,タアサイ　葉　生,別名： ひさごな、ゆきな、タァサイ、ターサイ、ターツァイ、きさらぎな廃棄部位： 株元硝酸イオン： 0.7 g
641,6,（もやし類）　ブラックマッペもやし　ゆで,種皮及び損傷部を除いたものゆでた後水冷し、水切りしたもの硝酸イオン： (0) g
642,6,おおさかしろな　塩漬,廃棄部位： 株元水洗いし、手搾りしたもの硝酸イオン： 0.3 g
643,6,ひのな　根・茎葉　甘酢漬,別名： えびな硝酸イオン： 0.5 g
644,6,（たまねぎ類）　たまねぎ　りん茎　油いため,皮（保護葉）、底盤部及び頭部を除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： Tr
645,6,かぶ　漬物　ぬかみそ漬　根　皮なし,別名： かぶら、すずな水洗いし、水切りしたもの硝酸イオン： 0.2 g
646,6,（なす類）　漬物　しば漬,市販品の液汁を除いたもの硝酸イオン： 0.1 g
647,6,（なす類）　漬物　塩漬,水洗いし、水切りしたもの硝酸イオン： (Tr)
648,6,きく　花びら　生,別名： 食用ぎく、料理ぎく廃棄部位： 花床硝酸イオン： Tr
649,6,おかひじき　茎葉　生,別名： みるな廃棄部位： 茎基部硝酸イオン： 0.5 g
650,6,きゅうり　漬物　ピクルス　サワー型,乳酸発酵したもの硝酸イオン： (Tr)
651,6,（キャベツ類）　グリーンボール　結球葉　生,廃棄部位： しん硝酸イオン： 0.1 g
652,6,さんとうさい　葉　ゆで,別名： さんとうな、べが菜根を除いたものゆでた後水冷し、手搾りしたもの廃棄部位： 株元硝酸イオン： 0.2 g
653,6,おおさかしろな　葉　生,廃棄部位： 株元硝酸イオン： 0.3 g
654,6,（ごぼう類）　ごぼう　根　ゆで,皮、葉柄基部及び先端を除いたもの硝酸イオン： 0.1 g
655,6,（だいこん類）　切干しだいこん　油いため,水もどし後、油いため植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： Tr
656,6,（なす類）　なす　果実　油いため,へたを除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： Tr
657,6,ビーツ　根　ゆで,別名： ビート、ビートルート、レッドビート、テーブルビート、かえんさい根端及び葉柄基部を除いたもの廃棄部位： 皮硝酸イオン： 0.3 g
658,6,かぶ　漬物　ぬかみそ漬　根　皮つき,別名： かぶら、すずな水洗いし、水切りしたもの
659,6,さんとうさい　塩漬,別名： さんとうな廃棄部位： 株元水洗いし、手搾りしたもの硝酸イオン： 0.3 g
660,6,わらび　生わらび　ゆで,基部を除いたものゆでた後水冷し、水切りしたもの硝酸イオン： 0 g
661,6,（なす類）　なす　果実　天ぷら,へたを除いたもの硝酸イオン： Tr調理による脂質の増減：第1章表13参照
662,6,（ねぎ類）　根深ねぎ　葉　軟白　油いため,別名： 長ねぎ株元及び緑葉部を除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： Tr
663,6,（キャベツ類）　キャベツ　結球葉　油いため,別名： かんらん、たまなしんを除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0.1 g
664,6,ビーツ　根　生,別名： ビート、ビートルート、レッドビート、テーブルビート、かえんさい廃棄部位： 根端、皮及び葉柄基部硝酸イオン： 0.3 g
665,6,わけぎ　葉　生,廃棄部位： 株元硝酸イオン： Tr
666,6,リーキ　りん茎葉　生,別名： 西洋ねぎ、ポロねぎ廃棄部位： 株元及び緑葉部硝酸イオン： Tr
667,6,（たいさい類）　たいさい　塩漬,別名： しゃくしな水洗いし、手搾りしたもの
668,6,へちま　果実　ゆで,別名： いとうり、ナーベーラー 、 ナビャーラ 、 ナベーラ、ナーベナ両端及び皮を除いたもの硝酸イオン： 0 g
669,6,（もやし類）　りょくとうもやし　ゆで,種皮及び損傷部を除いたものゆでた後水冷し、水切りしたもの硝酸イオン： (0) g
670,6,こまつな　葉　ゆで,廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.3 g
671,6,おおさかしろな　葉　ゆで,廃棄部位： 株元ゆでた後水冷し、手搾りしたもの硝酸イオン： 0.2 g
672,6,（とうもろこし類）　スイートコーン　缶詰　クリームスタイル,硝酸イオン： (0) g
673,6,（にんにく類）　茎にんにく　花茎　ゆで,別名： にんにくの芽ゆでた後水冷し、水切りしたもの硝酸イオン： Tr
674,6,（なす類）　漬物　ぬかみそ漬,水洗いし、水切りしたもの廃棄率： へたつきの場合10%硝酸イオン： (Tr)
675,6,のざわな　漬物　調味漬,廃棄部位： 株元硝酸イオン： 0.2 g
676,6,ぜんまい　生ぜんまい　若芽　生,廃棄部位： 株元及び裸葉硝酸イオン： 0 g
677,6,ぜんまい　干しぜんまい　干し若芽　ゆで,硝酸イオン： 0 g
678,6,（にんじん類）　きんとき　根　皮なし　生,別名： きょうにんじん廃棄部位： 根端、葉柄基部及び皮硝酸イオン： Tr
679,6,（にんじん類）　きんとき　根　皮つき　生,別名： きょうにんじん廃棄部位： 根端及び葉柄基部硝酸イオン： Tr
680,6,（たまねぎ類）　葉たまねぎ　りん茎及び葉　生,廃棄部位： 底盤部硝酸イオン： 0 g
681,6,つるな　茎葉　生,別名： はまぢしゃ硝酸イオン： 0.2 g
682,6,（にら類）　にら　葉　油いため,株元を除いたもの植物油（なたね油）調理による脂質の増減：第1章表14参照硝酸イオン： 0.4 g
683,6,（にんにく類）　茎にんにく　花茎　生,別名： にんにくの芽硝酸イオン： Tr
684,6,（にんじん類）　きんとき　根　皮なし　ゆで,別名： きょうにんじん根端、葉柄基部及び皮を除いたもの硝酸イオン： Tr
685,6,（にんじん類）　きんとき　根　皮つき　ゆで,別名： きょうにんじん根端及び葉柄基部を除いたもの硝酸イオン： Tr
